noms,annees,remuneration,type
hammerer-veronique,2013.0,2200.0,Net
hammerer-veronique,2014.0,2200.0,Net
hammerer-veronique,2015.0,2200.0,Net
hammerer-veronique,2016.0,2500.0,Net
hammerer-veronique,2017.0,2500.0,Net
hammerer-veronique,2013.0,0.0,Brut
hammerer-veronique,2014.0,0.0,Brut
hammerer-veronique,2015.0,0.0,Brut
hammerer-veronique,2016.0,0.0,Brut
hammerer-veronique,2017.0,0.0,Brut
lavergne-pascal,2014.0,0.0,Brut
lavergne-pascal,2015.0,0.0,Brut
lavergne-pascal,2016.0,0.0,Brut
lavergne-pascal,2017.0,0.0,Brut
lavergne-pascal,2018.0,0.0,Brut
lavergne-pascal,2014.0,0.0,Brut
lavergne-pascal,2015.0,0.0,Brut
lavergne-pascal,2016.0,0.0,Brut
lavergne-pascal,2017.0,0.0,Brut
lavergne-pascal,2018.0,0.0,Brut
lavergne-pascal,2014.0,15600.0,Brut
lavergne-pascal,2015.0,15600.0,Brut
lavergne-pascal,2016.0,15600.0,Brut
lavergne-pascal,2017.0,15600.0,Brut
lavergne-pascal,2018.0,15600.0,Brut
lavergne-pascal,2014.0,8400.0,Brut
lavergne-pascal,2015.0,8400.0,Brut
lavergne-pascal,2016.0,8400.0,Brut
lavergne-pascal,2017.0,8400.0,Brut
lavergne-pascal,2018.0,8400.0,Brut
mette-sophie,2013.0,0.0,Brut
mette-sophie,2014.0,0.0,Brut
mette-sophie,2015.0,0.0,Brut
mette-sophie,2016.0,0.0,Brut
mette-sophie,2017.0,0.0,Brut
mette-sophie,2013.0,15225.0,Net
mette-sophie,2014.0,18270.0,Net
mette-sophie,2015.0,18270.0,Net
mette-sophie,2018.0,2709.0,Brut
panonacle-sophie,2011.0,13575.0,Net
panonacle-sophie,2012.0,13575.0,Net
panonacle-sophie,2013.0,17581.0,Net
panonacle-sophie,2014.0,2683.0,Net
poulliat-eric,2014.0,25867.0,Brut
poulliat-eric,2015.0,23773.0,Brut
poulliat-eric,2016.0,24368.0,Brut
poulliat-eric,2017.0,13932.0,Brut
poulliat-eric,2015.0,0.0,Brut
poulliat-eric,2016.0,0.0,Brut
poulliat-eric,2017.0,0.0,Brut
prud-homme-loic,2012.0,23393.0,Net
prud-homme-loic,2013.0,24498.0,Net
prud-homme-loic,2014.0,20428.0,Net
prud-homme-loic,2015.0,20273.0,Net
prud-homme-loic,2016.0,20358.0,Net
prud-homme-loic,2017.0,12531.0,Net
simian-benoit,2012.0,27906.0,Net
simian-benoit,2013.0,30474.0,Net
simian-benoit,2014.0,29324.0,Net
simian-benoit,2015.0,14957.0,Net
simian-benoit,2016.0,32138.0,Net
simian-benoit,2017.0,9391.0,Net
simian-benoit,2011.0,2264.0,Net
simian-benoit,2012.0,2244.0,Net
simian-benoit,2013.0,2205.0,Net
simian-benoit,2014.0,1893.0,Net
simian-benoit,2015.0,0.0,Net
simian-benoit,2016.0,1768.0,Net
simian-benoit,2017.0,1258.0,Net
simian-benoit,2016.0,1150.0,Net
simian-benoit,2017.0,0.0,Net
simian-benoit,2014.0,20527.0,Brut
simian-benoit,2015.0,25089.0,Brut
simian-benoit,2016.0,25164.0,Brut
simian-benoit,2017.0,14978.0,Brut
simian-benoit,2014.0,0.0,Net
simian-benoit,2015.0,0.0,Net
simian-benoit,2016.0,0.0,Net
simian-benoit,2017.0,0.0,Net
simian-benoit,2014.0,0.0,Net
simian-benoit,2015.0,0.0,Net
simian-benoit,2016.0,0.0,Net
simian-benoit,2017.0,0.0,Net
simian-benoit,2017.0,0.0,Net
causse-lionel,2011.0,55126.0,Net
causse-lionel,2012.0,58634.0,Net
causse-lionel,2013.0,60569.0,Net
causse-lionel,2014.0,56974.0,Net
causse-lionel,2015.0,59582.0,Net
causse-lionel,2016.0,41787.0,Net
causse-lionel,2017.0,36451.0,Net
laine-fabien,2011.0,44420.0,Net
laine-fabien,2012.0,145870.0,Net
laine-fabien,2013.0,97380.0,Net
laine-fabien,2014.0,42223.0,Net
laine-fabien,2015.0,14100.0,Net
laine-fabien,2015.0,0.0,Net
laine-fabien,2016.0,47489.0,Net
laine-fabien,2017.0,35000.0,Net
laine-fabien,2012.0,0.0,Net
laine-fabien,2013.0,0.0,Net
laine-fabien,2014.0,0.0,Net
laine-fabien,2015.0,0.0,Net
laine-fabien,2014.0,15000.0,Net
laine-fabien,2015.0,18000.0,Net
laine-fabien,2016.0,18000.0,Net
laine-fabien,2017.0,12000.0,Net
laine-fabien,2014.0,7200.0,Net
laine-fabien,2015.0,9600.0,Net
laine-fabien,2016.0,9600.0,Net
laine-fabien,2017.0,6400.0,Net
laine-fabien,2015.0,0.0,Net
laine-fabien,2016.0,0.0,Net
laine-fabien,2017.0,0.0,Net
laine-fabien,2014.0,15000.0,Net
laine-fabien,2015.0,18000.0,Net
laine-fabien,2016.0,18000.0,Net
laine-fabien,2017.0,12000.0,Net
laine-fabien,2014.0,7200.0,Net
laine-fabien,2015.0,9600.0,Net
laine-fabien,2016.0,9600.0,Net
laine-fabien,2017.0,6400.0,Net
vallaud-boris,2017.0,49945.0,Net
vallaud-boris,2012.0,101720.0,Net
vallaud-boris,2013.0,123136.0,Net
vallaud-boris,2014.0,112284.0,Net
vallaud-boris,2013.0,123136.0,Net
vallaud-boris,2014.0,112284.0,Net
vallaud-boris,2014.0,112284.0,Net
vallaud-boris,2015.0,152717.0,Net
vallaud-boris,2016.0,153336.0,Net
vallaud-boris,2017.0,49945.0,Net
damaisin-olivier,2016.0,13500.0,Net
damaisin-olivier,2017.0,7500.0,Net
damaisin-olivier,2014.0,2520.0,Net
damaisin-olivier,2015.0,3360.0,Net
damaisin-olivier,2016.0,3360.0,Net
damaisin-olivier,2017.0,1960.0,Net
damaisin-olivier,2016.0,6960.0,Net
damaisin-olivier,2017.0,4060.0,Net
freschi-alexandre,2016.0,2000.0,Net
freschi-alexandre,2017.0,10000.0,Net
freschi-alexandre,2011.0,16080.0,Net
freschi-alexandre,2012.0,16080.0,Net
freschi-alexandre,2013.0,16080.0,Net
freschi-alexandre,2014.0,10720.0,Net
freschi-alexandre,2015.0,0.0,Net
freschi-alexandre,2016.0,0.0,Net
freschi-alexandre,2017.0,0.0,Net
freschi-alexandre,2014.0,8460.0,Net
freschi-alexandre,2015.0,11280.0,Net
freschi-alexandre,2016.0,11280.0,Net
freschi-alexandre,2017.0,6580.0,Net
freschi-alexandre,2014.0,4860.0,Net
freschi-alexandre,2015.0,6580.0,Net
freschi-alexandre,2016.0,6480.0,Net
freschi-alexandre,2017.0,3780.0,Net
lauzzana-michel,2012.0,72636.0,Net
lauzzana-michel,2013.0,66757.0,Net
lauzzana-michel,2014.0,69625.0,Net
lauzzana-michel,2015.0,77483.0,Net
lauzzana-michel,2016.0,60026.0,Net
lauzzana-michel,2017.0,0.0,Net
lauzzana-michel,2014.0,0.0,Brut
lauzzana-michel,2015.0,0.0,Brut
lauzzana-michel,2016.0,0.0,Brut
lauzzana-michel,2017.0,0.0,Brut
lauzzana-michel,2011.0,11086.0,Net
lauzzana-michel,2012.0,10620.0,Net
lauzzana-michel,2013.0,8846.0,Net
lauzzana-michel,2014.0,9054.0,Net
lauzzana-michel,2015.0,9024.0,Net
lauzzana-michel,2016.0,9485.0,Net
lauzzana-michel,2017.0,4454.0,Net
lauzzana-michel,2011.0,11086.0,Net
lauzzana-michel,2012.0,10620.0,Net
lauzzana-michel,2013.0,8846.0,Net
lauzzana-michel,2014.0,9054.0,Net
lauzzana-michel,2015.0,9024.0,Net
lauzzana-michel,2016.0,9024.0,Net
lauzzana-michel,2017.0,4554.0,Net
lauzzana-michel,2011.0,2030.0,Net
lauzzana-michel,2012.0,2024.0,Net
lauzzana-michel,2013.0,1874.0,Net
lauzzana-michel,2014.0,1870.0,Net
lauzzana-michel,2015.0,1866.0,Net
lauzzana-michel,2016.0,1866.0,Net
lauzzana-michel,2017.0,929.0,Net
bru-vincent,2012.0,38379.0,Net
bru-vincent,2013.0,40137.0,Net
bru-vincent,2014.0,42261.0,Net
bru-vincent,2015.0,41606.0,Net
bru-vincent,2016.0,40412.0,Net
bru-vincent,2012.0,31362.0,Brut
bru-vincent,2013.0,31362.0,Brut
bru-vincent,2014.0,31362.0,Brut
bru-vincent,2015.0,31362.0,Brut
bru-vincent,2016.0,31456.0,Brut
bru-vincent,2017.0,16838.0,Brut
bru-vincent,2012.0,30107.0,Brut
bru-vincent,2013.0,30107.0,Brut
bru-vincent,2014.0,30107.0,Brut
bru-vincent,2015.0,30107.0,Brut
bru-vincent,2016.0,30198.0,Brut
bru-vincent,2017.0,15312.0,Brut
bru-vincent,2012.0,3384.0,Brut
bru-vincent,2013.0,3384.0,Brut
bru-vincent,2014.0,7636.0,Brut
bru-vincent,2015.0,9411.0,Brut
bru-vincent,2016.0,9439.0,Brut
bru-vincent,2012.0,8530.0,Brut
bru-vincent,2013.0,8530.0,Brut
bru-vincent,2014.0,8530.0,Brut
bru-vincent,2015.0,8530.0,Brut
bru-vincent,2016.0,8556.0,Brut
bru-vincent,2017.0,4334.0,Brut
bru-vincent,2017.0,1447.0,Brut
habib-david,2015.0,0.0,Brut
habib-david,2016.0,0.0,Brut
habib-david,2017.0,0.0,Brut
habib-david,2018.0,0.0,Brut
habib-david,2019.0,0.0,Brut
habib-david,2013.0,0.0,Net
habib-david,2014.0,0.0,Net
habib-david,2015.0,0.0,Net
habib-david,2016.0,0.0,Net
habib-david,2017.0,0.0,Net
habib-david,2018.0,0.0,Net
habib-david,2019.0,0.0,Net
habib-david,2013.0,0.0,Net
habib-david,2014.0,0.0,Net
habib-david,2015.0,0.0,Net
habib-david,2016.0,0.0,Net
habib-david,2017.0,0.0,Net
habib-david,2018.0,0.0,Net
habib-david,2019.0,0.0,Net
lassalle-jean,2011.0,0.0,Net
lassalle-jean,2012.0,0.0,Net
lassalle-jean,2013.0,0.0,Net
lassalle-jean,2014.0,0.0,Net
lassalle-jean,2015.0,0.0,Net
lassalle-jean,2016.0,0.0,Net
lassalle-jean,2017.0,0.0,Net
lassalle-jean,2011.0,0.0,Net
lassalle-jean,2012.0,0.0,Net
lassalle-jean,2013.0,0.0,Net
lassalle-jean,2014.0,0.0,Net
lassalle-jean,2015.0,0.0,Net
lassalle-jean,2016.0,0.0,Net
lassalle-jean,2017.0,0.0,Net
lassalle-jean,2013.0,0.0,Brut
lassalle-jean,2014.0,0.0,Brut
lassalle-jean,2015.0,0.0,Brut
lassalle-jean,2016.0,0.0,Brut
lassalle-jean,2017.0,0.0,Brut
lassalle-jean,2012.0,0.0,Net
lassalle-jean,2013.0,0.0,Net
lassalle-jean,2014.0,0.0,Net
lassalle-jean,2015.0,0.0,Net
lassalle-jean,2016.0,0.0,Net
lassalle-jean,2017.0,0.0,Net
lassalle-jean,2016.0,0.0,Brut
lassalle-jean,2017.0,0.0,Brut
lassalle-jean,2011.0,0.0,Brut
lassalle-jean,2012.0,0.0,Brut
lassalle-jean,2013.0,0.0,Brut
lassalle-jean,2014.0,0.0,Brut
lassalle-jean,2015.0,0.0,Brut
lassalle-jean,2016.0,0.0,Brut
lassalle-jean,2017.0,0.0,Brut
lassalle-jean,2011.0,0.0,Net
lassalle-jean,2012.0,0.0,Net
lassalle-jean,2013.0,0.0,Net
lassalle-jean,2014.0,0.0,Net
lassalle-jean,2015.0,0.0,Net
lassalle-jean,2016.0,0.0,Net
lassalle-jean,2017.0,0.0,Net
lasserre-florence,2013.0,25293.0,Net
lasserre-florence,2014.0,26729.0,Net
lasserre-florence,2015.0,28542.0,Net
lasserre-florence,2016.0,28966.0,Net
lasserre-florence,2017.0,14000.0,Brut
lasserre-florence,2015.0,0.0,Brut
lasserre-florence,2016.0,0.0,Brut
lasserre-florence,2017.0,0.0,Brut
lasserre-florence,2015.0,0.0,Brut
lasserre-florence,2016.0,0.0,Brut
lasserre-florence,2017.0,0.0,Brut
lasserre-florence,2014.0,0.0,Brut
lasserre-florence,2015.0,0.0,Brut
lasserre-florence,2016.0,0.0,Brut
lasserre-florence,2017.0,0.0,Brut
lasserre-florence,2011.0,0.0,Brut
lasserre-florence,2012.0,0.0,Brut
lasserre-florence,2013.0,0.0,Brut
lasserre-florence,2014.0,0.0,Brut
lasserre-florence,2015.0,0.0,Brut
lasserre-florence,2016.0,0.0,Brut
lasserre-florence,2017.0,0.0,Brut
lasserre-florence,2014.0,12222.0,Brut
lasserre-florence,2015.0,16604.0,Brut
lasserre-florence,2016.0,16654.0,Brut
lasserre-florence,2017.0,7002.0,Brut
lasserre-florence,2014.0,1544.0,Brut
lasserre-florence,2016.0,3088.0,Brut
lasserre-florence,2017.0,514.0,Brut
lasserre-florence,2015.0,3088.0,Brut
lasserre-florence,2015.0,22497.0,Brut
lasserre-florence,2016.0,30197.0,Brut
lasserre-florence,2017.0,15312.0,Brut
lasserre-florence,2014.0,3630.0,Brut
lasserre-florence,2015.0,6842.0,Brut
lasserre-florence,2016.0,5969.0,Brut
lasserre-florence,2017.0,1964.0,Brut
lasserre-florence,2014.0,7479.0,Brut
lasserre-florence,2015.0,10878.0,Brut
lasserre-florence,2016.0,10910.0,Brut
lasserre-florence,2017.0,999.0,Brut
mattei-jean-paul,2012.0,223350.0,Net
mattei-jean-paul,2013.0,207923.0,Net
mattei-jean-paul,2014.0,162425.0,Net
mattei-jean-paul,2015.0,192000.0,Net
mattei-jean-paul,2016.0,158763.0,Net
mattei-jean-paul,2017.0,129284.0,Net
mattei-jean-paul,2018.0,131489.0,Net
mattei-jean-paul,2016.0,0.0,Brut
mattei-jean-paul,2017.0,0.0,Brut
mattei-jean-paul,2011.0,3166.0,Net
mattei-jean-paul,2012.0,3166.0,Net
mattei-jean-paul,2013.0,3166.0,Net
mattei-jean-paul,2014.0,3166.0,Net
mattei-jean-paul,2015.0,3156.0,Net
mattei-jean-paul,2016.0,3156.0,Net
mattei-jean-paul,2017.0,1400.0,Net
poueyto-josy-7484,2012.0,25000.0,Brut
poueyto-josy-7484,2013.0,25232.0,Brut
poueyto-josy-7484,2014.0,16970.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2012.0,0.0,Brut
poueyto-josy-7484,2013.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2012.0,0.0,Brut
poueyto-josy-7484,2013.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2012.0,0.0,Brut
poueyto-josy-7484,2013.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2012.0,0.0,Brut
poueyto-josy-7484,2013.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2012.0,0.0,Brut
poueyto-josy-7484,2013.0,0.0,Brut
poueyto-josy-7484,2014.0,0.0,Brut
poueyto-josy-7484,2015.0,0.0,Brut
poueyto-josy-7484,2016.0,0.0,Brut
poueyto-josy-7484,2017.0,0.0,Brut
poueyto-josy-7484,2015.0,34879.0,Brut
poueyto-josy-7484,2016.0,36600.0,Brut
poueyto-josy-7484,2017.0,18560.0,Brut
poueyto-josy-7484,2014.0,24359.0,Brut
poueyto-josy-7484,2015.0,32851.0,Brut
poueyto-josy-7484,2016.0,32942.0,Brut
poueyto-josy-7484,2017.0,15344.0,Brut
poueyto-josy-7484,2014.0,4559.0,Brut
poueyto-josy-7484,2015.0,6386.0,Brut
poueyto-josy-7484,2016.0,6405.0,Brut
poueyto-josy-7484,2017.0,2759.0,Brut
batho-delphine,2012.0,47625.0,Net
batho-delphine,2013.0,53911.0,Net
batho-delphine,2018.0,0.0,Brut
batho-delphine,2019.0,0.0,Brut
batho-delphine,2013.0,19421.0,Net
batho-delphine,2014.0,46728.0,Net
batho-delphine,2015.0,46077.0,Net
batho-delphine,2016.0,44747.0,Net
batho-delphine,2017.0,62272.0,Net
chiche-guillaume,2016.0,42998.0,Net
chiche-guillaume,2017.0,30111.0,Net
chiche-guillaume,2015.0,43674.0,Net
chiche-guillaume,2013.0,29107.0,Net
chiche-guillaume,2014.0,35907.0,Net
chiche-guillaume,2015.0,43674.0,Net
chiche-guillaume,2012.0,27404.0,Net
chiche-guillaume,2015.0,9701.0,Net
fievet-jean-marie,2011.0,40534.0,Brut
fievet-jean-marie,2012.0,41465.0,Brut
fievet-jean-marie,2013.0,41901.0,Brut
fievet-jean-marie,2014.0,41989.0,Brut
fievet-jean-marie,2015.0,43887.0,Brut
fievet-jean-marie,2016.0,43392.0,Brut
fievet-jean-marie,2017.0,22199.0,Brut
clement-jean-michel,2012.0,5544.0,Net
clement-jean-michel,2013.0,-2704.0,Net
clement-jean-michel,2014.0,-9232.0,Net
clement-jean-michel,2015.0,-5571.0,Net
clement-jean-michel,2016.0,2351.0,Net
clement-jean-michel,2017.0,-8414.0,Net
clement-jean-michel,2012.0,7100.0,Net
clement-jean-michel,2013.0,7481.0,Net
clement-jean-michel,2014.0,5590.0,Net
clement-jean-michel,2015.0,4000.0,Net
clement-jean-michel,2016.0,4300.0,Net
clement-jean-michel,2012.0,3739.0,Net
clement-jean-michel,2013.0,4556.0,Net
clement-jean-michel,2014.0,4825.0,Net
clement-jean-michel,2015.0,4300.0,Net
clement-jean-michel,2016.0,4600.0,Net
houlie-sacha,2013.0,5000.0,Brut
houlie-sacha,2014.0,40000.0,Brut
houlie-sacha,2015.0,43000.0,Brut
houlie-sacha,2016.0,46000.0,Brut
houlie-sacha,2017.0,25000.0,Brut
savatier-jacques,2012.0,202245.0,Net
savatier-jacques,2013.0,206917.0,Net
savatier-jacques,2014.0,214430.0,Net
savatier-jacques,2015.0,247132.0,Net
savatier-jacques,2016.0,248979.0,Net
savatier-jacques,2016.0,0.0,Net
savatier-jacques,2017.0,0.0,Net
savatier-jacques,2012.0,0.0,Net
savatier-jacques,2013.0,0.0,Net
savatier-jacques,2014.0,0.0,Net
savatier-jacques,2015.0,0.0,Net
savatier-jacques,2016.0,0.0,Net
savatier-jacques,2012.0,0.0,Net
savatier-jacques,2013.0,0.0,Net
savatier-jacques,2014.0,0.0,Net
savatier-jacques,2015.0,0.0,Net
savatier-jacques,2016.0,0.0,Net
savatier-jacques,2017.0,0.0,Net
turquois-nicolas,2011.0,76705.0,Net
turquois-nicolas,2012.0,80020.0,Net
turquois-nicolas,2013.0,97206.0,Net
turquois-nicolas,2014.0,81233.0,Net
turquois-nicolas,2015.0,76569.0,Net
turquois-nicolas,2016.0,59097.0,Net
turquois-nicolas,2017.0,14000.0,Net
turquois-nicolas,2011.0,0.0,Brut
turquois-nicolas,2012.0,0.0,Brut
turquois-nicolas,2013.0,0.0,Brut
turquois-nicolas,2014.0,0.0,Brut
turquois-nicolas,2015.0,0.0,Brut
turquois-nicolas,2016.0,0.0,Brut
turquois-nicolas,2017.0,0.0,Brut
turquois-nicolas,2012.0,0.0,Brut
turquois-nicolas,2013.0,0.0,Brut
turquois-nicolas,2014.0,0.0,Brut
turquois-nicolas,2015.0,500.0,Brut
turquois-nicolas,2016.0,0.0,Brut
turquois-nicolas,2017.0,0.0,Brut
turquois-nicolas,2018.0,0.0,Brut
turquois-nicolas,2011.0,1000.0,Brut
turquois-nicolas,2012.0,1000.0,Brut
turquois-nicolas,2013.0,1000.0,Brut
turquois-nicolas,2014.0,1000.0,Brut
turquois-nicolas,2015.0,0.0,Brut
turquois-nicolas,2016.0,0.0,Brut
turquois-nicolas,2017.0,0.0,Brut
turquois-nicolas,2012.0,1000.0,Brut
turquois-nicolas,2013.0,1000.0,Brut
turquois-nicolas,2014.0,1000.0,Brut
turquois-nicolas,2015.0,0.0,Brut
turquois-nicolas,2016.0,0.0,Brut
turquois-nicolas,2017.0,0.0,Brut
turquois-nicolas,2014.0,4754.0,Net
turquois-nicolas,2015.0,6143.0,Net
turquois-nicolas,2016.0,6087.0,Net
turquois-nicolas,2017.0,3083.0,Net
beaudouin-hubiere-sophie-12855,2014.0,12177.0,Brut
beaudouin-hubiere-sophie-12855,2015.0,39131.0,Brut
beaudouin-hubiere-sophie-12855,2016.0,44799.0,Brut
beaudouin-hubiere-sophie-12855,2013.0,16519.0,Brut
beaudouin-hubiere-sophie-12855,2014.0,27254.0,Brut
beaudouin-hubiere-sophie-12855,2011.0,23282.0,Brut
beaudouin-hubiere-sophie-12855,2012.0,37898.0,Brut
beaudouin-hubiere-sophie-12855,2013.0,1395.0,Brut
magne-marie-ange,2015.0,9999.0,Brut
magne-marie-ange,2016.0,20063.0,Brut
magne-marie-ange,2017.0,5571.0,Brut
magne-marie-ange,2012.0,4444.0,Brut
magne-marie-ange,2013.0,13312.0,Brut
magne-marie-ange,2015.0,5400.0,Brut
magne-marie-ange,2015.0,1108.0,Brut
magne-marie-ange,2013.0,1795.0,Brut
magne-marie-ange,2014.0,10418.0,Brut
magne-marie-ange,2012.0,5200.0,Net
magne-marie-ange,2016.0,0.0,Brut
magne-marie-ange,2017.0,0.0,Brut
venteau-pierre-16721,2014.0,38690.0,Net
venteau-pierre-16721,2015.0,43680.0,Net
venteau-pierre-16721,2016.0,41818.0,Net
venteau-pierre-16721,2017.0,39806.0,Net
venteau-pierre-16721,2018.0,35158.0,Net
venteau-pierre-16721,2019.0,28972.0,Net
venteau-pierre-16721,2017.0,7303.0,Net
venteau-pierre-16721,2018.0,20409.0,Net
venteau-pierre-16721,2019.0,15336.0,Net
venteau-pierre-16721,2019.0,4367.0,Net
larive-michel,2012.0,9851.0,Net
larive-michel,2013.0,5852.0,Net
larive-michel,2014.0,12330.0,Net
larive-michel,2015.0,3929.0,Net
larive-michel,2016.0,3847.0,Net
larive-michel,2017.0,0.0,Net
taurine-benedicte,2011.0,1760.0,Net
taurine-benedicte,2012.0,1820.0,Net
taurine-benedicte,2013.0,1820.0,Net
taurine-benedicte,2014.0,1820.0,Net
taurine-benedicte,2015.0,1860.0,Net
taurine-benedicte,2016.0,1860.0,Net
taurine-benedicte,2017.0,1860.0,Net
herin-daniele,2013.0,61000.0,Net
herin-daniele,2014.0,61675.0,Net
herin-daniele,2015.0,41300.0,Net
herin-daniele,2015.0,17036.0,Net
herin-daniele,2016.0,68178.0,Net
herin-daniele,2017.0,65880.0,Net
herin-daniele,2013.0,0.0,Net
herin-daniele,2014.0,0.0,Net
herin-daniele,2015.0,0.0,Net
herin-daniele,2013.0,0.0,Brut
herin-daniele,2014.0,0.0,Brut
herin-daniele,2015.0,0.0,Brut
herin-daniele,2013.0,0.0,Brut
herin-daniele,2014.0,0.0,Brut
herin-daniele,2015.0,0.0,Brut
herin-daniele,2014.0,12663.0,Brut
herin-daniele,2015.0,17400.0,Brut
herin-daniele,2016.0,17452.0,Brut
herin-daniele,2017.0,10325.0,Brut
herin-daniele,2014.0,2052.0,Brut
herin-daniele,2015.0,2737.0,Brut
herin-daniele,2016.0,2745.0,Brut
herin-daniele,2017.0,1614.0,Brut
perea-alain,2013.0,52534.0,Net
perea-alain,2014.0,68611.0,Net
perea-alain,2015.0,65637.0,Net
perea-alain,2016.0,67216.0,Net
perea-alain,2017.0,33675.0,Net
perea-alain,2012.0,60453.0,Net
perea-alain,2013.0,10203.0,Net
perea-alain,2012.0,614.0,Net
perea-alain,2013.0,1158.0,Net
perea-alain,2014.0,638.0,Net
perea-alain,2015.0,1384.0,Net
perea-alain,2016.0,692.0,Net
perea-alain,2016.0,0.0,Net
perea-alain,2017.0,0.0,Net
perea-alain,2014.0,5830.0,Net
perea-alain,2015.0,6964.0,Net
perea-alain,2016.0,6964.0,Net
perea-alain,2017.0,3480.0,Net
perea-alain,2014.0,7812.0,Net
perea-alain,2015.0,15624.0,Net
perea-alain,2016.0,15624.0,Net
perea-alain,2017.0,7812.0,Net
perea-alain,2017.0,606.0,Net
robert-mireille,2012.0,31942.0,Net
robert-mireille,2013.0,32910.0,Net
robert-mireille,2014.0,33074.0,Net
robert-mireille,2015.0,33304.0,Net
robert-mireille,2016.0,35696.0,Net
robert-mireille,2017.0,17328.0,Net
robert-mireille,2014.0,0.0,Net
robert-mireille,2015.0,0.0,Net
robert-mireille,2016.0,0.0,Net
robert-mireille,2017.0,0.0,Net
blanc-anne,2011.0,0.0,Net
blanc-anne,2012.0,0.0,Net
blanc-anne,2013.0,0.0,Net
blanc-anne,2014.0,0.0,Net
blanc-anne,2015.0,0.0,Net
blanc-anne,2016.0,0.0,Net
blanc-anne,2017.0,0.0,Net
blanc-anne,2011.0,19934.0,Brut
blanc-anne,2012.0,19934.0,Brut
blanc-anne,2013.0,19934.0,Brut
blanc-anne,2014.0,21735.0,Brut
blanc-anne,2015.0,22557.0,Brut
blanc-anne,2016.0,22616.0,Brut
blanc-anne,2017.0,11437.0,Brut
blanc-anne,2011.0,14711.0,Brut
blanc-anne,2012.0,14711.0,Brut
blanc-anne,2013.0,14711.0,Brut
blanc-anne,2014.0,17676.0,Brut
blanc-anne,2015.0,18817.0,Brut
blanc-anne,2016.0,18873.0,Brut
blanc-anne,2017.0,9618.0,Brut
blanc-anne,2015.0,18747.0,Brut
blanc-anne,2016.0,25164.0,Brut
blanc-anne,2017.0,17018.0,Brut
mazars-stephane,2011.0,96271.0,Brut
mazars-stephane,2012.0,53363.0,Brut
mazars-stephane,2013.0,15870.0,Brut
mazars-stephane,2014.0,98995.0,Brut
mazars-stephane,2015.0,83509.0,Brut
mazars-stephane,2016.0,152173.0,Brut
mazars-stephane,2017.0,0.0,Brut
mazars-stephane,2011.0,0.0,Net
mazars-stephane,2012.0,0.0,Net
mazars-stephane,2013.0,0.0,Net
mazars-stephane,2014.0,0.0,Net
mazars-stephane,2015.0,0.0,Net
mazars-stephane,2016.0,0.0,Net
mazars-stephane,2017.0,0.0,Net
mazars-stephane,2011.0,0.0,Net
mazars-stephane,2012.0,0.0,Net
mazars-stephane,2013.0,0.0,Net
mazars-stephane,2014.0,0.0,Net
mazars-stephane,2015.0,0.0,Net
mazars-stephane,2016.0,0.0,Net
mazars-stephane,2017.0,0.0,Net
mazars-stephane,2011.0,15507.0,Net
mazars-stephane,2012.0,11590.0,Net
mazars-stephane,2013.0,0.0,Net
mazars-stephane,2014.0,11102.0,Net
mazars-stephane,2015.0,12972.0,Net
mazars-stephane,2016.0,11995.0,Net
mazars-stephane,2017.0,7099.0,Net
mazars-stephane,2015.0,15870.0,Net
mazars-stephane,2016.0,21250.0,Net
mazars-stephane,2017.0,12551.0,Net
mazars-stephane,2012.0,22723.0,Net
mazars-stephane,2013.0,53293.0,Net
