noms,annees,remuneration,type
peltier-guillaume,2016.0,84000.0,Net
peltier-guillaume,2017.0,128100.0,Net
peltier-guillaume,2013.0,28500.0,Net
peltier-guillaume,2014.0,144500.0,Net
peltier-guillaume,2015.0,90500.0,Net
peltier-guillaume,2016.0,55637.0,Net
peltier-guillaume,2014.0,0.0,Brut
peltier-guillaume,2015.0,0.0,Brut
peltier-guillaume,2016.0,0.0,Brut
peltier-guillaume,2017.0,0.0,Brut
peltier-guillaume,2015.0,0.0,Brut
peltier-guillaume,2016.0,0.0,Brut
peltier-guillaume,2017.0,0.0,Brut
peltier-guillaume,2016.0,0.0,Brut
peltier-guillaume,2017.0,0.0,Brut
peltier-guillaume,2012.0,0.0,Brut
peltier-guillaume,2013.0,0.0,Brut
peltier-guillaume,2014.0,0.0,Brut
peltier-guillaume,2015.0,0.0,Brut
peltier-guillaume,2016.0,0.0,Brut
peltier-guillaume,2017.0,0.0,Brut
peltier-guillaume,2014.0,13328.0,Brut
peltier-guillaume,2015.0,18817.0,Brut
peltier-guillaume,2016.0,18873.0,Brut
peltier-guillaume,2017.0,9570.0,Brut
peltier-guillaume,2014.0,9351.0,Net
peltier-guillaume,2015.0,12837.0,Net
peltier-guillaume,2016.0,13954.0,Net
peltier-guillaume,2017.0,7578.0,Net
peltier-guillaume,2015.0,0.0,Net
peltier-guillaume,2016.0,26820.0,Net
peltier-guillaume,2017.0,15042.0,Net
de-ganay-claude,2012.0,26795.0,Net
de-ganay-claude,2013.0,50262.0,Net
de-ganay-claude,2014.0,50006.0,Net
de-ganay-claude,2015.0,49680.0,Net
de-ganay-claude,2016.0,49483.0,Net
de-ganay-claude,2017.0,33506.0,Net
dubois-marianne,2015.0,22497.0,Brut
dubois-marianne,2016.0,30197.0,Brut
dubois-marianne,2017.0,31104.0,Brut
dubois-marianne,2018.0,30655.0,Brut
dubois-marianne,2019.0,2554.0,Brut
dubois-marianne,2011.0,68161.0,Brut
dubois-marianne,2012.0,68161.0,Brut
dubois-marianne,2013.0,68161.0,Brut
dubois-marianne,2014.0,68161.0,Brut
dubois-marianne,2015.0,68161.0,Brut
dubois-marianne,2016.0,68366.0,Brut
dubois-marianne,2017.0,80676.0,Brut
dubois-marianne,2018.0,86516.0,Brut
dubois-marianne,2019.0,7239.0,Brut
janvier-caroline,2011.0,25571.0,Net
janvier-caroline,2012.0,27422.0,Net
janvier-caroline,2013.0,21850.0,Net
janvier-caroline,2014.0,16612.0,Net
janvier-caroline,2015.0,29111.0,Net
janvier-caroline,2016.0,28120.0,Net
janvier-caroline,2017.0,15291.0,Net
janvier-caroline,2013.0,7961.0,Net
janvier-caroline,2014.0,30328.0,Net
janvier-caroline,2015.0,0.0,Net
janvier-caroline,2016.0,2424.0,Net
janvier-caroline,2017.0,441.0,Net
ramos-richard,2015.0,40899.0,Net
ramos-richard,2016.0,40628.0,Net
ramos-richard,2017.0,23000.0,Net
ramos-richard,2011.0,4998.0,Net
ramos-richard,2012.0,4487.0,Net
ramos-richard,2013.0,4620.0,Net
ramos-richard,2014.0,2142.0,Net
ramos-richard,2011.0,3085.0,Net
ramos-richard,2012.0,2935.0,Net
ramos-richard,2013.0,1352.0,Net
ramos-richard,2017.0,3600.0,Net
rist-stephanie,2011.0,54312.0,Net
rist-stephanie,2012.0,56400.0,Net
rist-stephanie,2013.0,59505.0,Net
rist-stephanie,2014.0,65555.0,Net
rist-stephanie,2015.0,65827.0,Net
rist-stephanie,2016.0,66152.0,Net
rist-stephanie,2017.0,59570.0,Net
rist-stephanie,2011.0,10313.0,Net
rist-stephanie,2012.0,11900.0,Net
rist-stephanie,2013.0,9750.0,Net
rist-stephanie,2014.0,12628.0,Net
rist-stephanie,2015.0,12340.0,Net
rist-stephanie,2016.0,2725.0,Net
rist-stephanie,2017.0,1750.0,Net
colombani-paul-andre,2011.0,94534.0,Net
colombani-paul-andre,2012.0,97587.0,Net
colombani-paul-andre,2013.0,96774.0,Net
colombani-paul-andre,2014.0,133992.0,Net
colombani-paul-andre,2015.0,134621.0,Net
colombani-paul-andre,2016.0,150758.0,Net
colombani-paul-andre,2016.0,0.0,Net
colombani-paul-andre,2017.0,0.0,Net
colombani-paul-andre,2011.0,2363.0,Net
colombani-paul-andre,2012.0,2382.0,Net
colombani-paul-andre,2013.0,1679.0,Net
colombani-paul-andre,2014.0,4437.0,Net
colombani-paul-andre,2015.0,1411.0,Net
colombani-paul-andre,2016.0,4804.0,Net
colombani-paul-andre,2017.0,2725.0,Net
colombani-paul-andre,2016.0,17355.0,Net
colombani-paul-andre,2017.0,12756.0,Net
ferrara-jean-jacques,2012.0,36651.0,Brut
ferrara-jean-jacques,2013.0,35830.0,Brut
ferrara-jean-jacques,2014.0,35115.0,Brut
ferrara-jean-jacques,2015.0,36326.0,Brut
ferrara-jean-jacques,2016.0,37425.0,Brut
ferrara-jean-jacques,2012.0,41358.0,Brut
ferrara-jean-jacques,2013.0,44939.0,Brut
ferrara-jean-jacques,2014.0,33164.0,Brut
ferrara-jean-jacques,2015.0,40130.0,Brut
ferrara-jean-jacques,2016.0,32062.0,Brut
ferrara-jean-jacques,2015.0,41537.0,Brut
ferrara-jean-jacques,2016.0,56022.0,Brut
ferrara-jean-jacques,2017.0,27093.0,Brut
ferrara-jean-jacques,2014.0,5854.0,Brut
ferrara-jean-jacques,2014.0,0.0,Brut
ferrara-jean-jacques,2015.0,0.0,Brut
ferrara-jean-jacques,2016.0,0.0,Brut
ferrara-jean-jacques,2017.0,0.0,Brut
ferrara-jean-jacques,2017.0,0.0,Brut
acquaviva-jean-felix,2013.0,29460.0,Net
acquaviva-jean-felix,2014.0,29460.0,Net
acquaviva-jean-felix,2015.0,29460.0,Net
acquaviva-jean-felix,2016.0,0.0,Net
acquaviva-jean-felix,2017.0,0.0,Net
acquaviva-jean-felix,2018.0,0.0,Net
acquaviva-jean-felix,2019.0,0.0,Net
acquaviva-jean-felix,2015.0,0.0,Net
acquaviva-jean-felix,2016.0,20712.0,Net
acquaviva-jean-felix,2017.0,12082.0,Net
acquaviva-jean-felix,2014.0,0.0,Net
acquaviva-jean-felix,2015.0,0.0,Net
acquaviva-jean-felix,2016.0,0.0,Net
acquaviva-jean-felix,2017.0,0.0,Net
acquaviva-jean-felix,2017.0,0.0,Net
acquaviva-jean-felix,2018.0,0.0,Net
acquaviva-jean-felix,2019.0,0.0,Net
castellani-michel,2012.0,54123.0,Net
castellani-michel,2013.0,52077.0,Net
castellani-michel,2014.0,44614.0,Net
castellani-michel,2014.0,0.0,Net
castellani-michel,2015.0,0.0,Net
castellani-michel,2016.0,0.0,Net
castellani-michel,2017.0,0.0,Net
castellani-michel,2014.0,0.0,Net
castellani-michel,2015.0,0.0,Net
castellani-michel,2016.0,0.0,Net
castellani-michel,2017.0,0.0,Net
castellani-michel,2014.0,0.0,Net
castellani-michel,2015.0,0.0,Net
castellani-michel,2016.0,0.0,Net
castellani-michel,2017.0,0.0,Net
castellani-michel,2012.0,0.0,Net
castellani-michel,2013.0,0.0,Net
castellani-michel,2014.0,0.0,Net
castellani-michel,2015.0,0.0,Net
castellani-michel,2012.0,0.0,Net
castellani-michel,2013.0,0.0,Net
castellani-michel,2014.0,0.0,Net
castellani-michel,2015.0,0.0,Net
castellani-michel,2012.0,16178.0,Net
castellani-michel,2013.0,16172.0,Net
castellani-michel,2014.0,14462.0,Net
castellani-michel,2015.0,13877.0,Net
castellani-michel,2014.0,13125.0,Net
castellani-michel,2015.0,15130.0,Net
castellani-michel,2016.0,18854.0,Net
castellani-michel,2017.0,9686.0,Net
cordier-pierre-2482,2012.0,14209.0,Net
cordier-pierre-2482,2013.0,17604.0,Net
cordier-pierre-2482,2014.0,14827.0,Net
cordier-pierre-2482,2015.0,14792.0,Net
cordier-pierre-2482,2016.0,14792.0,Net
cordier-pierre-2482,2017.0,7396.0,Net
cordier-pierre-2482,2012.0,14400.0,Net
cordier-pierre-2482,2013.0,14400.0,Net
cordier-pierre-2482,2014.0,14400.0,Net
cordier-pierre-2482,2015.0,14400.0,Net
cordier-pierre-2482,2016.0,14400.0,Net
cordier-pierre-2482,2017.0,7200.0,Net
cordier-pierre-2482,2012.0,29034.0,Net
cordier-pierre-2482,2013.0,27589.0,Net
cordier-pierre-2482,2014.0,27347.0,Net
cordier-pierre-2482,2015.0,27181.0,Net
cordier-pierre-2482,2016.0,26308.0,Net
cordier-pierre-2482,2017.0,13180.0,Net
cordier-pierre-2482,2011.0,8300.0,Net
cordier-pierre-2482,2012.0,9960.0,Net
cordier-pierre-2482,2013.0,9960.0,Net
cordier-pierre-2482,2014.0,9960.0,Net
cordier-pierre-2482,2015.0,9960.0,Net
cordier-pierre-2482,2016.0,8300.0,Net
cordier-pierre-2482,2011.0,4200.0,Net
cordier-pierre-2482,2012.0,4200.0,Net
cordier-pierre-2482,2013.0,4200.0,Net
cordier-pierre-2482,2014.0,4200.0,Net
cordier-pierre-2482,2015.0,4200.0,Net
cordier-pierre-2482,2015.0,2310.0,Net
cordier-pierre-2482,2016.0,3960.0,Net
cordier-pierre-2482,2017.0,1980.0,Net
cordier-pierre-2482,2015.0,7525.0,Net
cordier-pierre-2482,2016.0,12900.0,Net
cordier-pierre-2482,2017.0,6450.0,Net
cordier-pierre-2482,2011.0,3876.0,Net
cordier-pierre-2482,2012.0,3944.0,Net
cordier-pierre-2482,2013.0,3944.0,Net
cordier-pierre-2482,2014.0,4012.0,Net
cordier-pierre-2482,2015.0,4012.0,Net
cordier-pierre-2482,2016.0,3944.0,Net
cordier-pierre-2482,2017.0,1972.0,Net
poletti-berengere,2015.0,0.0,Net
poletti-berengere,2016.0,0.0,Net
poletti-berengere,2017.0,0.0,Net
poletti-berengere,2018.0,0.0,Net
poletti-berengere,2019.0,0.0,Net
poletti-berengere,2016.0,0.0,Net
poletti-berengere,2017.0,0.0,Net
poletti-berengere,2018.0,0.0,Net
poletti-berengere,2019.0,0.0,Net
poletti-berengere,2011.0,26500.0,Brut
poletti-berengere,2012.0,26500.0,Brut
poletti-berengere,2013.0,26500.0,Brut
poletti-berengere,2014.0,26500.0,Brut
poletti-berengere,2015.0,5500.0,Brut
poletti-berengere,2015.0,16124.0,Net
poletti-berengere,2016.0,21614.0,Net
poletti-berengere,2017.0,13567.0,Net
poletti-berengere,2018.0,22984.0,Net
poletti-berengere,2019.0,7639.0,Net
warsmann-jean-luc,2014.0,0.0,Brut
warsmann-jean-luc,2015.0,0.0,Brut
warsmann-jean-luc,2016.0,0.0,Brut
warsmann-jean-luc,2011.0,19007.0,Brut
warsmann-jean-luc,2012.0,22808.0,Brut
warsmann-jean-luc,2013.0,22808.0,Brut
warsmann-jean-luc,2014.0,22808.0,Brut
warsmann-jean-luc,2015.0,22821.0,Brut
warsmann-jean-luc,2016.0,35570.0,Brut
warsmann-jean-luc,2017.0,18189.0,Brut
warsmann-jean-luc,2011.0,0.0,Brut
warsmann-jean-luc,2012.0,0.0,Brut
warsmann-jean-luc,2013.0,0.0,Brut
warsmann-jean-luc,2014.0,0.0,Brut
warsmann-jean-luc,2015.0,0.0,Brut
warsmann-jean-luc,2016.0,0.0,Brut
warsmann-jean-luc,2017.0,0.0,Brut
bazin-malgras-valerie,2011.0,15992.0,Net
bazin-malgras-valerie,2012.0,33940.0,Net
bazin-malgras-valerie,2013.0,32088.0,Net
bazin-malgras-valerie,2014.0,34019.0,Net
bazin-malgras-valerie,2015.0,34465.0,Net
bazin-malgras-valerie,2016.0,32460.0,Net
bazin-malgras-valerie,2017.0,16015.0,Net
bazin-malgras-valerie,2011.0,0.0,Brut
bazin-malgras-valerie,2012.0,0.0,Brut
bazin-malgras-valerie,2013.0,0.0,Brut
bazin-malgras-valerie,2014.0,0.0,Brut
bazin-malgras-valerie,2015.0,0.0,Brut
bazin-malgras-valerie,2016.0,0.0,Brut
bazin-malgras-valerie,2017.0,0.0,Brut
bazin-malgras-valerie,2014.0,1665.0,Net
bazin-malgras-valerie,2015.0,2200.0,Net
bazin-malgras-valerie,2016.0,2200.0,Net
bazin-malgras-valerie,2017.0,1100.0,Net
bazin-malgras-valerie,2017.0,1100.0,Net
besson-moreau-gregory,2011.0,21206.0,Net
besson-moreau-gregory,2012.0,86063.0,Net
besson-moreau-gregory,2013.0,85009.0,Net
besson-moreau-gregory,2014.0,117923.0,Net
besson-moreau-gregory,2015.0,94310.0,Net
besson-moreau-gregory,2016.0,137973.0,Net
besson-moreau-gregory,2017.0,31200.0,Net
besson-moreau-gregory,2011.0,0.0,Net
besson-moreau-gregory,2012.0,0.0,Net
besson-moreau-gregory,2013.0,16702.0,Net
besson-moreau-gregory,2014.0,19571.0,Net
besson-moreau-gregory,2015.0,19538.0,Net
besson-moreau-gregory,2016.0,16500.0,Net
besson-moreau-gregory,2017.0,0.0,Net
menuel-gerard,2014.0,0.0,Net
menuel-gerard,2015.0,0.0,Net
menuel-gerard,2014.0,21970.0,Net
menuel-gerard,2015.0,16720.0,Net
menuel-gerard,2016.0,17040.0,Net
menuel-gerard,2017.0,10920.0,Net
menuel-gerard,2014.0,15720.0,Net
menuel-gerard,2015.0,16765.0,Net
menuel-gerard,2016.0,14250.0,Net
menuel-gerard,2017.0,1111.0,Net
menuel-gerard,2014.0,2072.0,Net
menuel-gerard,2015.0,46051.0,Net
menuel-gerard,2016.0,44721.0,Net
menuel-gerard,2017.0,31099.0,Net
beauvais-valerie,2011.0,20500.0,Net
beauvais-valerie,2012.0,44360.0,Net
beauvais-valerie,2013.0,44259.0,Net
beauvais-valerie,2014.0,11510.0,Net
beauvais-valerie,2014.0,14100.0,Net
beauvais-valerie,2015.0,21460.0,Net
beauvais-valerie,2016.0,22052.0,Net
beauvais-valerie,2017.0,5432.0,Net
beauvais-valerie,2014.0,5250.0,Net
beauvais-valerie,2015.0,9792.0,Net
beauvais-valerie,2016.0,10455.0,Net
beauvais-valerie,2017.0,6088.0,Net
beauvais-valerie,2014.0,17800.0,Net
beauvais-valerie,2015.0,24080.0,Net
beauvais-valerie,2016.0,24150.0,Net
beauvais-valerie,2017.0,12250.0,Net
beauvais-valerie,2016.0,14981.0,Net
beauvais-valerie,2017.0,8250.0,Net
beauvais-valerie,2014.0,1947.0,Net
beauvais-valerie,2015.0,2737.0,Net
beauvais-valerie,2016.0,2745.0,Net
beauvais-valerie,2017.0,1330.0,Net
de-courson-charles,2011.0,0.0,Net
de-courson-charles,2012.0,0.0,Net
de-courson-charles,2013.0,0.0,Net
de-courson-charles,2014.0,0.0,Net
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2011.0,0.0,Net
de-courson-charles,2012.0,0.0,Net
de-courson-charles,2013.0,0.0,Net
de-courson-charles,2014.0,0.0,Net
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2014.0,0.0,Net
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2014.0,0.0,Net
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2014.0,0.0,Net
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2015.0,29950.0,Brut
de-courson-charles,2016.0,30000.0,Brut
de-courson-charles,2017.0,30000.0,Brut
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2014.0,0.0,Net
de-courson-charles,2015.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
de-courson-charles,2016.0,0.0,Net
de-courson-charles,2017.0,0.0,Net
girardin-eric,2013.0,100000.0,Net
girardin-eric,2014.0,80194.0,Net
girardin-eric,2015.0,41581.0,Net
girardin-eric,2016.0,27728.0,Net
girardin-eric,2017.0,0.0,Net
girardin-eric,2012.0,0.0,Net
girardin-eric,2013.0,0.0,Net
girardin-eric,2014.0,0.0,Net
girardin-eric,2015.0,0.0,Net
girardin-eric,2016.0,0.0,Net
girardin-eric,2017.0,0.0,Net
girardin-eric,2011.0,0.0,Net
girardin-eric,2012.0,0.0,Net
girardin-eric,2013.0,0.0,Net
girardin-eric,2014.0,0.0,Net
girardin-eric,2015.0,0.0,Net
girardin-eric,2016.0,0.0,Net
girardin-eric,2017.0,0.0,Net
girardin-eric,2012.0,0.0,Net
girardin-eric,2013.0,0.0,Net
girardin-eric,2014.0,0.0,Net
girardin-eric,2015.0,0.0,Net
girardin-eric,2016.0,0.0,Net
girardin-eric,2017.0,0.0,Net
girardin-eric,2011.0,0.0,Net
girardin-eric,2012.0,0.0,Net
girardin-eric,2013.0,0.0,Net
girardin-eric,2014.0,0.0,Net
girardin-eric,2015.0,0.0,Net
girardin-eric,2016.0,0.0,Net
girardin-eric,2017.0,0.0,Net
kuric-aina,2015.0,12600.0,Net
kuric-aina,2016.0,21600.0,Net
kuric-aina,2017.0,12600.0,Net
magnier-lise,2012.0,7761.0,Net
magnier-lise,2013.0,30395.0,Net
magnier-lise,2014.0,30797.0,Net
magnier-lise,2015.0,4781.0,Net
magnier-lise,2011.0,31980.0,Net
magnier-lise,2012.0,31848.0,Net
magnier-lise,2016.0,1084.0,Net
magnier-lise,2017.0,4336.0,Net
magnier-lise,2015.0,0.0,Brut
magnier-lise,2016.0,0.0,Brut
magnier-lise,2017.0,0.0,Brut
magnier-lise,2015.0,0.0,Brut
magnier-lise,2016.0,0.0,Brut
magnier-lise,2017.0,0.0,Brut
magnier-lise,2015.0,0.0,Brut
magnier-lise,2016.0,0.0,Brut
magnier-lise,2017.0,0.0,Brut
magnier-lise,2014.0,0.0,Brut
magnier-lise,2015.0,0.0,Brut
magnier-lise,2016.0,0.0,Brut
magnier-lise,2017.0,0.0,Brut
magnier-lise,2015.0,0.0,Brut
magnier-lise,2016.0,0.0,Brut
magnier-lise,2017.0,0.0,Brut
magnier-lise,2014.0,11102.0,Net
magnier-lise,2015.0,13689.0,Net
magnier-lise,2016.0,13718.0,Net
magnier-lise,2017.0,6878.0,Net
magnier-lise,2015.0,15880.0,Net
magnier-lise,2016.0,21275.0,Net
magnier-lise,2017.0,12410.0,Net
abba-berangere,2016.0,16394.0,Brut
abba-berangere,2017.0,7897.0,Brut
abba-berangere,2015.0,0.0,Brut
abba-berangere,2016.0,0.0,Brut
abba-berangere,2017.0,0.0,Brut
abba-berangere,2014.0,0.0,Brut
abba-berangere,2015.0,0.0,Brut
abba-berangere,2016.0,0.0,Brut
abba-berangere,2017.0,0.0,Brut
abba-berangere,2015.0,0.0,Brut
abba-berangere,2016.0,0.0,Brut
abba-berangere,2017.0,0.0,Brut
abba-berangere,2016.0,0.0,Brut
abba-berangere,2017.0,0.0,Brut
abba-berangere,2014.0,0.0,Brut
abba-berangere,2015.0,0.0,Brut
abba-berangere,2016.0,0.0,Brut
abba-berangere,2017.0,0.0,Brut
cornut-gentille-francois,2014.0,0.0,Brut
cornut-gentille-francois,2015.0,0.0,Brut
cornut-gentille-francois,2016.0,0.0,Brut
cornut-gentille-francois,2017.0,0.0,Brut
cornut-gentille-francois,2017.0,0.0,Brut
cornut-gentille-francois,2018.0,0.0,Brut
cornut-gentille-francois,2019.0,0.0,Brut
cornut-gentille-francois,2012.0,53504.0,Net
cornut-gentille-francois,2013.0,55036.0,Net
cornut-gentille-francois,2014.0,54779.0,Net
cornut-gentille-francois,2015.0,54432.0,Net
cornut-gentille-francois,2016.0,54245.0,Net
cornut-gentille-francois,2017.0,27000.0,Net
cornut-gentille-francois,2017.0,0.0,Brut
cornut-gentille-francois,2018.0,0.0,Brut
cornut-gentille-francois,2019.0,0.0,Brut
cornut-gentille-francois,2017.0,0.0,Brut
cornut-gentille-francois,2018.0,0.0,Brut
cornut-gentille-francois,2019.0,0.0,Brut
bazin-thibault,2011.0,37224.0,Net
bazin-thibault,2012.0,60746.0,Net
bazin-thibault,2013.0,59503.0,Net
bazin-thibault,2014.0,66210.0,Net
bazin-thibault,2015.0,49846.0,Net
bazin-thibault,2016.0,53037.0,Net
bazin-thibault,2017.0,41148.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2011.0,0.0,Net
bazin-thibault,2012.0,0.0,Net
bazin-thibault,2013.0,0.0,Net
bazin-thibault,2014.0,0.0,Net
bazin-thibault,2015.0,0.0,Net
bazin-thibault,2016.0,0.0,Net
bazin-thibault,2017.0,0.0,Net
bazin-thibault,2015.0,0.0,Brut
bazin-thibault,2016.0,0.0,Brut
bazin-thibault,2017.0,0.0,Brut
bazin-thibault,2018.0,0.0,Brut
bazin-thibault,2015.0,0.0,Brut
bazin-thibault,2016.0,0.0,Brut
bazin-thibault,2017.0,0.0,Brut
bazin-thibault,2018.0,0.0,Brut
bazin-thibault,2019.0,0.0,Brut
bazin-thibault,2015.0,0.0,Brut
bazin-thibault,2016.0,0.0,Brut
bazin-thibault,2017.0,0.0,Brut
bazin-thibault,2018.0,0.0,Brut
bazin-thibault,2019.0,0.0,Brut
bazin-thibault,2011.0,13730.0,Brut
bazin-thibault,2012.0,13730.0,Brut
bazin-thibault,2013.0,13730.0,Brut
bazin-thibault,2014.0,15236.0,Brut
bazin-thibault,2015.0,15738.0,Brut
bazin-thibault,2016.0,15785.0,Brut
bazin-thibault,2017.0,8004.0,Brut
bazin-thibault,2011.0,6769.0,Brut
bazin-thibault,2012.0,6769.0,Brut
bazin-thibault,2013.0,6769.0,Brut
bazin-thibault,2014.0,6506.0,Brut
bazin-thibault,2015.0,6769.0,Brut
bazin-thibault,2016.0,6789.0,Brut
bazin-thibault,2017.0,3442.0,Brut
bazin-thibault,2015.0,21781.0,Brut
bazin-thibault,2016.0,29237.0,Brut
bazin-thibault,2017.0,29237.0,Brut
bazin-thibault,2018.0,29237.0,Brut
bazin-thibault,2019.0,29237.0,Brut
bazin-thibault,2018.0,0.0,Net
bazin-thibault,2019.0,0.0,Net
bazin-thibault,2017.0,0.0,Brut
bazin-thibault,2018.0,0.0,Brut
bazin-thibault,2019.0,0.0,Brut
bazin-thibault,2017.0,0.0,Brut
bazin-thibault,2018.0,0.0,Brut
bazin-thibault,2019.0,0.0,Brut
fiat-caroline,2015.0,10986.0,Net
fiat-caroline,2016.0,6637.0,Net
fiat-caroline,2017.0,2400.0,Net
fiat-caroline,2012.0,12792.0,Net
fiat-caroline,2013.0,12342.0,Net
fiat-caroline,2014.0,10822.0,Net
garcia-laurent,2011.0,50244.0,Net
garcia-laurent,2012.0,57918.0,Net
garcia-laurent,2013.0,52278.0,Net
garcia-laurent,2014.0,54640.0,Net
garcia-laurent,2015.0,54183.0,Net
garcia-laurent,2016.0,58512.0,Net
garcia-laurent,2014.0,33895.0,Brut
garcia-laurent,2015.0,33602.0,Brut
garcia-laurent,2016.0,33703.0,Brut
garcia-laurent,2017.0,15853.0,Brut
garcia-laurent,2014.0,22497.0,Brut
garcia-laurent,2015.0,24004.0,Brut
garcia-laurent,2016.0,24076.0,Brut
garcia-laurent,2017.0,12134.0,Brut
garcia-laurent,2017.0,335.0,Net
garcia-laurent,2018.0,804.0,Net
garcia-laurent,2019.0,134.0,Net
garcia-laurent,2017.0,890.0,Net
garcia-laurent,2018.0,2136.0,Net
garcia-laurent,2019.0,353.0,Net
garcia-laurent,2019.0,0.0,Net
grandjean-carole,2015.0,35763.0,Net
grandjean-carole,2016.0,42065.0,Net
grandjean-carole,2017.0,16357.0,Net
grandjean-carole,2013.0,35941.0,Net
grandjean-carole,2014.0,31289.0,Net
grandjean-carole,2015.0,35763.0,Net
grandjean-carole,2011.0,37548.0,Net
grandjean-carole,2012.0,37991.0,Net
grandjean-carole,2013.0,35941.0,Net
grandjean-carole,2013.0,35941.0,Net
grandjean-carole,2014.0,31289.0,Net
grandjean-carole,2015.0,35763.0,Net
paluszkiewicz-xavier,2012.0,38000.0,Net
paluszkiewicz-xavier,2013.0,38900.0,Net
paluszkiewicz-xavier,2014.0,39700.0,Net
paluszkiewicz-xavier,2015.0,40600.0,Net
paluszkiewicz-xavier,2016.0,20900.0,Net
